#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 08 13 07 00 350  6.4  8.2 99.00 99.00 99.00 999 1015.1 999.0  27.2 999.0 99.0 99.00 
2022 08 13 07 10 347  6.2  7.7 99.00 99.00 99.00 999 1015.0 999.0  27.2 999.0 99.0 99.00 
2022 08 13 07 20 346  6.7  8.2 99.00 99.00 99.00 999 1015.2 999.0  27.2 999.0 99.0 99.00 
2022 08 13 07 30 350  6.4  8.3 99.00 99.00 99.00 999 1015.3 999.0  27.2 999.0 99.0 99.00 
2022 08 13 07 40 345  6.1  8.2 99.00 99.00 99.00 999 1015.3 999.0  27.2 999.0 99.0 99.00 
2022 08 13 07 50 354  6.1  7.7 99.00 99.00 99.00 999 1015.4 999.0  27.2 999.0 99.0 99.00 
2022 08 13 08 00 350  6.1  7.7 99.00 99.00 99.00 999 1015.3 999.0  27.1 999.0 99.0 99.00 
2022 08 13 08 10 351  6.2  7.3 99.00 99.00 99.00 999 1015.4 999.0  27.1 999.0 99.0 99.00 
2022 08 13 08 20 348  6.2  8.1 99.00 99.00 99.00 999 1015.5 999.0  27.1 999.0 99.0 99.00 
2022 08 13 08 30 343  6.0  7.8 99.00 99.00 99.00 999 1015.5 999.0  27.1 999.0 99.0 99.00 
2022 08 13 08 40 339  6.4  8.0  0.93  5.88  4.12  32 1015.5 999.0  27.0 999.0 99.0 99.00 
2022 08 13 08 50 338  6.4  7.8 99.00 99.00 99.00 999 1015.5 999.0 999.0 999.0 99.0 99.00 
2022 08 13 09 00 339  6.5  8.2 99.00 99.00 99.00 999 1015.5 999.0  27.0 999.0 99.0 99.00 
2022 08 13 09 10 337  6.6  8.3 99.00 99.00 99.00 999 1015.6 999.0  27.0 999.0 99.0 99.00 
2022 08 13 09 20 337  6.8  8.6 99.00 99.00 99.00 999 1015.6 999.0  27.0 999.0 99.0 99.00 
2022 08 13 09 30 339  6.8  8.2 99.00 99.00 99.00 999 1015.7 999.0  27.0 999.0 99.0 99.00 
2022 08 13 09 40 347  6.9  8.7 99.00 99.00 99.00 999 1015.8 999.0 999.0 999.0 99.0 99.00 
2022 08 13 09 50 347  6.7  8.9 99.00 99.00 99.00 999 1015.8 999.0  27.0 999.0 99.0 99.00 
2022 08 13 10 00 347  6.9  8.7 99.00 99.00 99.00 999 1015.8 999.0  27.0 999.0 99.0 99.00 
2022 08 13 10 10 345  7.0  9.0 99.00 99.00 99.00 999 1015.9 999.0  27.0 999.0 99.0 99.00 
2022 08 13 10 20 348  6.9  8.7 99.00 99.00 99.00 999 1015.9 999.0  27.1 999.0 99.0 99.00 
2022 08 13 10 30 352  6.7  8.6 99.00 99.00 99.00 999 1016.0 999.0  27.1 999.0 99.0 99.00 
2022 08 13 10 40 351  6.7  8.1 99.00 99.00 99.00 999 1016.1 999.0  27.1 999.0 99.0 99.00 
2022 08 13 10 50 354  6.7  8.4 99.00 99.00 99.00 999 1016.1 999.0  27.0 999.0 99.0 99.00 
2022 08 13 11 00 356  6.7  8.5 99.00 99.00 99.00 999 1016.2 999.0  27.0 999.0 99.0 99.00 
2022 08 13 11 10 360  6.4  8.2 99.00 99.00 99.00 999 1016.2 999.0  27.0 999.0 99.0 99.00 
2022 08 13 11 20 357  6.3  8.1 99.00 99.00 99.00 999 1016.3 999.0  27.0 999.0 99.0 99.00 
2022 08 13 11 30 359  5.8  7.1 99.00 99.00 99.00 999 1016.4 999.0  27.0 999.0 99.0 99.00 
2022 08 13 11 40   1  6.2  7.4  0.74  6.25  3.97  27 1016.4 999.0  27.0 999.0 99.0 99.00 
2022 08 13 11 50   2  6.3  7.9 99.00 99.00 99.00 999 1016.5 999.0  26.9 999.0 99.0 99.00 
2022 08 13 12 00   4  6.2  7.7 99.00 99.00 99.00 999 1016.5 999.0  26.9 999.0 99.0 99.00 
2022 08 13 12 10  12  6.4  8.2 99.00 99.00 99.00 999 1016.6 999.0  26.9 999.0 99.0 99.00 
2022 08 13 12 20  17  6.5  8.4 99.00 99.00 99.00 999 1016.8 999.0  26.9 999.0 99.0 99.00 
2022 08 13 12 30  17  6.5  8.1 99.00 99.00 99.00 999 1016.9 999.0  26.9 999.0 99.0 99.00 
2022 08 13 12 40  13  6.6  8.4  0.77  5.88  4.08  27 1017.0 999.0  26.9 999.0 99.0 99.00 
2022 08 13 12 50  15  6.5  8.0 99.00 99.00 99.00 999 1017.0 999.0  26.9 999.0 99.0 99.00 
2022 08 13 13 00  15  6.5  8.2 99.00 99.00 99.00 999 1017.1 999.0  26.9 999.0 99.0 99.00 
2022 08 13 13 10  21  6.6  8.2 99.00 99.00 99.00 999 1017.1 999.0  26.9 999.0 99.0 99.00 
2022 08 13 13 20  24  6.5  8.1 99.00 99.00 99.00 999 1017.2 999.0  26.8 999.0 99.0 99.00 
2022 08 13 13 30  20  6.5  7.8 99.00 99.00 99.00 999 1017.3 999.0  26.9 999.0 99.0 99.00 
2022 08 13 13 40  20  6.1  7.6  0.83  5.88  4.12  26 1017.3 999.0  26.9 999.0 99.0 99.00 
2022 08 13 13 50  23  6.1  8.0 99.00 99.00 99.00 999 1017.4 999.0  26.9 999.0 99.0 99.00 
2022 08 13 14 00  19  6.2  7.7 99.00 99.00 99.00 999 1017.5 999.0  26.9 999.0 99.0 99.00 
2022 08 13 14 10  18  6.4  8.4 99.00 99.00 99.00 999 1017.7 999.0  26.9 999.0 99.0 99.00 
2022 08 13 14 20  19  6.3  8.0 99.00 99.00 99.00 999 1017.8 999.0  26.9 999.0 99.0 99.00 
2022 08 13 14 30  14  6.4  8.1 99.00 99.00 99.00 999 1017.9 999.0  26.9 999.0 99.0 99.00 
2022 08 13 14 40  16  6.6  8.1  0.92  5.56  4.21  36 1017.9 999.0  26.9 999.0 99.0 99.00 
2022 08 13 14 50  21  6.5  8.1 99.00 99.00 99.00 999 1017.9 999.0  26.9 999.0 99.0 99.00 
2022 08 13 15 00  19  6.3  8.0 99.00 99.00 99.00 999 1017.9 999.0  26.9 999.0 99.0 99.00 
2022 08 13 15 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00 
2022 08 13 15 20  19  5.9  7.4 99.00 99.00 99.00 999 1017.9 999.0  26.9 999.0 99.0 99.00 
2022 08 13 15 30  23  5.8  6.9 99.00 99.00 99.00 999 1017.9 999.0  26.9 999.0 99.0 99.00 
2022 08 13 15 40  23  5.2  6.6  0.99  5.56  4.14  28 1017.9 999.0  26.9 999.0 99.0 99.00 
2022 08 13 15 50  18  5.0  6.1 99.00 99.00 99.00 999 1017.9 999.0  26.9 999.0 99.0 99.00 
2022 08 13 16 00  31  4.8  5.9 99.00 99.00 99.00 999 1017.9 999.0  26.9 999.0 99.0 99.00 
2022 08 13 16 10  27  4.3  5.8 99.00 99.00 99.00 999 1017.9 999.0  26.9 999.0 99.0 99.00 
2022 08 13 16 20  38  4.3  6.0 99.00 99.00 99.00 999 1017.9 999.0  26.9 999.0 99.0 99.00 
2022 08 13 16 30  28  4.0  5.3 99.00 99.00 99.00 999 1018.0 999.0  26.9 999.0 99.0 99.00 
2022 08 13 16 40  32  4.0  5.3  1.00  5.26  4.26  22 1018.0 999.0  27.0 999.0 99.0 99.00 
2022 08 13 16 50  28  3.8  5.6 99.00 99.00 99.00 999 1018.0 999.0  27.0 999.0 99.0 99.00 
2022 08 13 17 00  27  3.6  4.8 99.00 99.00 99.00 999 1017.9 999.0  27.0 999.0 99.0 99.00 
2022 08 13 17 10  23  3.4  5.1 99.00 99.00 99.00 999 1017.9 999.0  27.0 999.0 99.0 99.00 
2022 08 13 17 20  24  3.6  4.8 99.00 99.00 99.00 999 1018.0 999.0  27.0 999.0 99.0 99.00 
2022 08 13 17 30   4  3.8  5.1 99.00 99.00 99.00 999 1017.9 999.0  27.0 999.0 99.0 99.00 
2022 08 13 17 40 355  5.0  6.9  1.00  5.26  4.28  27 1017.9 999.0  27.0 999.0 99.0 99.00 
2022 08 13 17 50 351  5.7  7.2 99.00 99.00 99.00 999 1017.9 999.0  27.0 999.0 99.0 99.00 
2022 08 13 18 00 352  5.5  6.8 99.00 99.00 99.00 999 1017.9 999.0  27.0 999.0 99.0 99.00 
2022 08 13 18 10 351  6.0  7.2 99.00 99.00 99.00 999 1017.9 999.0  27.0 999.0 99.0 99.00 
2022 08 13 18 20 347  6.3  7.8 99.00 99.00 99.00 999 1017.9 999.0  27.0 999.0 99.0 99.00 
2022 08 13 18 30 345  6.9  8.3 99.00 99.00 99.00 999 1017.8 999.0  27.0 999.0 99.0 99.00 
2022 08 13 18 40 343  6.7  8.2 99.00 99.00 99.00 999 1017.9 999.0  27.0 999.0 99.0 99.00 
2022 08 13 18 50 345  6.3  7.7 99.00 99.00 99.00 999 1017.9 999.0  27.0 999.0 99.0 99.00 
2022 08 13 19 00 349  6.2  7.6 99.00 99.00 99.00 999 1017.7 999.0  27.0 999.0 99.0 99.00 
2022 08 13 19 10 350  6.3  7.7 99.00 99.00 99.00 999 1017.6 999.0  27.0 999.0 99.0 99.00 
2022 08 13 19 20 350  6.7  8.2 99.00 99.00 99.00 999 1017.5 999.0  27.0 999.0 99.0 99.00 
2022 08 13 19 30 350  6.7  8.2 99.00 99.00 99.00 999 1017.6 999.0  27.0 999.0 99.0 99.00 
2022 08 13 19 40 353  7.1  8.5 99.00 99.00 99.00 999 1017.5 999.0  27.0 999.0 99.0 99.00 
2022 08 13 19 50 352  7.3  8.9 99.00 99.00 99.00 999 1017.5 999.0 999.0 999.0 99.0 99.00 
2022 08 13 20 00 355  7.1  8.7 99.00 99.00 99.00 999 1017.6 999.0  27.0 999.0 99.0 99.00 
2022 08 13 20 10 353  6.9  8.4 99.00 99.00 99.00 999 1017.5 999.0  27.0 999.0 99.0 99.00 
2022 08 13 20 20 359  6.9  8.5 99.00 99.00 99.00 999 1017.4 999.0  26.9 999.0 99.0 99.00 
2022 08 13 20 30 358  7.0  8.6 99.00 99.00 99.00 999 1017.4 999.0  27.0 999.0 99.0 99.00 
2022 08 13 20 40 357  7.0  8.4 99.00 99.00 99.00 999 1017.4 999.0  27.0 999.0 99.0 99.00 
2022 08 13 20 50   1  6.8  8.2 99.00 99.00 99.00 999 1017.4 999.0  27.0 999.0 99.0 99.00 
2022 08 13 21 00   6  6.7  7.9 99.00 99.00 99.00 999 1017.3 999.0  27.0 999.0 99.0 99.00 
2022 08 13 21 10   6  6.6  7.8 99.00 99.00 99.00 999 1017.1 999.0  27.0 999.0 99.0 99.00 
2022 08 13 21 20   7  6.8  7.9 99.00 99.00 99.00 999 1017.1 999.0  26.9 999.0 99.0 99.00 
2022 08 13 21 30   9  6.5  8.5 99.00 99.00 99.00 999 1016.9 999.0  26.9 999.0 99.0 99.00 
2022 08 13 21 40   8  6.6  8.1  0.86  5.26  3.91  36 1016.9 999.0  26.9 999.0 99.0 99.00 
2022 08 13 21 50   9  6.0  7.5 99.00 99.00 99.00 999 1017.0 999.0  26.9 999.0 99.0 99.00 
2022 08 13 22 00  14  5.6  7.5 99.00 99.00 99.00 999 1017.0 999.0  26.9 999.0 99.0 99.00 
2022 08 13 22 20  20  5.7  6.8 99.00 99.00 99.00 999 1016.9 999.0  27.0 999.0 99.0 99.00 
2022 08 13 22 30   9  5.3  6.6 99.00 99.00 99.00 999 1016.8 999.0  26.9 999.0 99.0 99.00 
2022 08 13 22 40  12  5.1  7.0 99.00 99.00 99.00 999 1016.8 999.0  26.9 999.0 99.0 99.00 
2022 08 13 22 50  19  4.7  6.7 99.00 99.00 99.00 999 1016.8 999.0  26.9 999.0 99.0 99.00 
2022 08 13 23 00  21  4.9  6.4 99.00 99.00 99.00 999 1016.9 999.0  26.9 999.0 99.0 99.00 
2022 08 13 23 10  18  4.8  6.5 99.00 99.00 99.00 999 1016.8 999.0  26.9 999.0 99.0 99.00 
2022 08 13 23 20  24  4.4  6.4 99.00 99.00 99.00 999 1016.9 999.0  26.9 999.0 99.0 99.00 
2022 08 13 23 30  27  4.7  6.0 99.00 99.00 99.00 999 1016.9 999.0  26.9 999.0 99.0 99.00 
2022 08 13 23 40  21  4.6  6.3  0.74  5.26  4.24  47 1016.8 999.0  26.9 999.0 99.0 99.00 
2022 08 13 23 50  21  4.1  5.6 99.00 99.00 99.00 999 1016.9 999.0  26.9 999.0 99.0 99.00 
2022 08 14 00 00  18  4.2  5.4 99.00 99.00 99.00 999 1017.0 999.0  26.9 999.0 99.0 99.00 
2022 08 14 00 10  23  3.9  5.7 99.00 99.00 99.00 999 1017.1 999.0  26.9 999.0 99.0 99.00 
2022 08 14 00 20  31  4.1  5.9 99.00 99.00 99.00 999 1017.2 999.0  26.9 999.0 99.0 99.00 
2022 08 14 00 30  44  4.4  5.6 99.00 99.00 99.00 999 1017.2 999.0  26.9 999.0 99.0 99.00 
2022 08 14 00 40  24  4.2  5.1  0.74  5.56  4.28  51 1017.2 999.0  26.9 999.0 99.0 99.00 
2022 08 14 00 50  38  3.8  5.3 99.00 99.00 99.00 999 1017.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 01 00  41  4.0  5.6 99.00 99.00 99.00 999 1017.4 999.0  26.9 999.0 99.0 99.00 
2022 08 14 01 10  32  4.2  6.1 99.00 99.00 99.00 999 1017.6 999.0  26.9 999.0 99.0 99.00 
2022 08 14 01 20  33  3.7  5.4 99.00 99.00 99.00 999 1017.6 999.0  26.9 999.0 99.0 99.00 
2022 08 14 01 30  43  4.4  6.5 99.00 99.00 99.00 999 1017.4 999.0  26.9 999.0 99.0 99.00 
2022 08 14 01 40  43  4.4  6.0  0.78  5.26  4.34  42 1017.4 999.0  26.9 999.0 99.0 99.00 
2022 08 14 01 50  46  4.2  5.9 99.00 99.00 99.00 999 1017.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 02 00  47  4.3  5.9 99.00 99.00 99.00 999 1017.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 02 10  45  4.1  6.0 99.00 99.00 99.00 999 1017.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 02 20  43  4.2  6.3 99.00 99.00 99.00 999 1017.4 999.0  26.9 999.0 99.0 99.00 
2022 08 14 02 30  47  4.4  6.3 99.00 99.00 99.00 999 1017.4 999.0  26.9 999.0 99.0 99.00 
2022 08 14 02 40  48  4.7  6.9  0.79  5.88  4.55  46 1017.2 999.0  26.9 999.0 99.0 99.00 
2022 08 14 02 50  58  4.0  5.5 99.00 99.00 99.00 999 1017.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 03 00  69  4.0  5.6 99.00 99.00 99.00 999 1017.3 999.0  26.8 999.0 99.0 99.00 
2022 08 14 03 10  55  4.2  6.4 99.00 99.00 99.00 999 1017.4 999.0  26.8 999.0 99.0 99.00 
2022 08 14 03 20  64  4.2  6.3 99.00 99.00 99.00 999 1017.4 999.0  26.8 999.0 99.0 99.00 
2022 08 14 03 30  49  3.9  5.6 99.00 99.00 99.00 999 1017.4 999.0  26.8 999.0 99.0 99.00 
2022 08 14 03 40  51  3.6  5.0  0.77  5.88  4.62  45 1017.4 999.0  26.8 999.0 99.0 99.00 
2022 08 14 03 50  51  4.3  6.5 99.00 99.00 99.00 999 1017.4 999.0  26.8 999.0 99.0 99.00 
2022 08 14 04 00  49  4.0  6.3 99.00 99.00 99.00 999 1017.4 999.0  26.8 999.0 99.0 99.00 
2022 08 14 04 10  51  4.2  5.4 99.00 99.00 99.00 999 1017.4 999.0  26.8 999.0 99.0 99.00 
2022 08 14 04 20  48  3.6  4.9 99.00 99.00 99.00 999 1017.4 999.0  26.8 999.0 99.0 99.00 
2022 08 14 04 30  40  4.2  6.0 99.00 99.00 99.00 999 1017.3 999.0  26.8 999.0 99.0 99.00 
2022 08 14 04 40  48  3.6  5.4  0.79  5.88  4.66  33 1017.3 999.0  26.8 999.0 99.0 99.00 
2022 08 14 04 50  48  3.8  5.3 99.00 99.00 99.00 999 1017.1 999.0  26.8 999.0 99.0 99.00 
2022 08 14 05 00  43  4.1  5.7 99.00 99.00 99.00 999 1017.2 999.0  26.8 999.0 99.0 99.00 
2022 08 14 05 10  46  4.2  5.6 99.00 99.00 99.00 999 1017.2 999.0  26.8 999.0 99.0 99.00 
2022 08 14 05 20  43  3.9  5.1 99.00 99.00 99.00 999 1017.2 999.0  26.8 999.0 99.0 99.00 
2022 08 14 05 30  30  4.0  5.5 99.00 99.00 99.00 999 1017.2 999.0  26.8 999.0 99.0 99.00 
2022 08 14 05 40  26  3.8  5.2 99.00 99.00 99.00 999 1017.2 999.0  26.8 999.0 99.0 99.00 
2022 08 14 05 50  42  3.6  4.9 99.00 99.00 99.00 999 1017.2 999.0  26.8 999.0 99.0 99.00 
2022 08 14 06 00  18  3.7  5.3 99.00 99.00 99.00 999 1017.1 999.0  26.8 999.0 99.0 99.00 
2022 08 14 06 10  26  3.6  5.2 99.00 99.00 99.00 999 1017.1 999.0  26.8 999.0 99.0 99.00 
2022 08 14 06 20  31  3.8  5.0 99.00 99.00 99.00 999 1017.0 999.0  26.8 999.0 99.0 99.00 
2022 08 14 06 30  32  3.0  4.4 99.00 99.00 99.00 999 1017.0 999.0  26.8 999.0 99.0 99.00 
2022 08 14 06 40  38  3.0  4.2  0.81  5.56  4.60  33 1017.1 999.0  26.8 999.0 99.0 99.00 
2022 08 14 06 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00 
2022 08 14 07 00  28  2.6  4.4 99.00 99.00 99.00 999 1016.9 999.0  26.9 999.0 99.0 99.00 
2022 08 14 07 10  33  3.0  4.4 99.00 99.00 99.00 999 1016.9 999.0  26.9 999.0 99.0 99.00 
2022 08 14 07 20  40  2.9  3.9 99.00 99.00 99.00 999 1016.8 999.0  26.9 999.0 99.0 99.00 
2022 08 14 07 30  20  3.1  4.3 99.00 99.00 99.00 999 1016.7 999.0  26.9 999.0 99.0 99.00 
2022 08 14 07 40  18  2.8  4.0  0.81  5.88  4.58  25 1016.6 999.0  26.9 999.0 99.0 99.00 
2022 08 14 07 50  22  3.1  4.4 99.00 99.00 99.00 999 1016.5 999.0  26.9 999.0 99.0 99.00 
2022 08 14 08 00  24  3.1  5.1 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 08 10  34  3.7  5.0 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 08 20  43  4.0  6.2 99.00 99.00 99.00 999 1016.2 999.0  26.9 999.0 99.0 99.00 
2022 08 14 08 30  44  3.9  5.2 99.00 99.00 99.00 999 1016.2 999.0  26.9 999.0 99.0 99.00 
2022 08 14 08 40  33  4.0  5.5 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 08 50  31  4.0  5.6 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 09 00  43  4.2  5.7 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 09 10  35  3.6  5.3 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 09 20  45  3.8  5.3 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 09 30  28  3.7  4.8 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 09 40  32  4.0  5.6  0.79  5.56  4.48  22 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 09 50  36  4.0  5.6 99.00 99.00 99.00 999 1016.2 999.0  26.9 999.0 99.0 99.00 
2022 08 14 10 00  34  4.0  5.6 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 10 10  40  4.2  5.5 99.00 99.00 99.00 999 1016.2 999.0  26.9 999.0 99.0 99.00 
2022 08 14 10 20  41  4.3  5.4 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 10 30  35  4.3  5.9 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 10 40  62  4.5  6.0  0.75  5.56  4.31  26 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 10 50  59  4.7  6.5 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 11 00  56  4.4  5.9 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 11 10  65  4.3  6.0 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 11 20  55  4.2  5.9 99.00 99.00 99.00 999 1016.2 999.0  26.9 999.0 99.0 99.00 
2022 08 14 11 30  61  4.7  6.4 99.00 99.00 99.00 999 1016.2 999.0  26.9 999.0 99.0 99.00 
2022 08 14 11 40  60  4.3  6.0  0.71  7.14  4.17  89 1016.2 999.0  26.9 999.0 99.0 99.00 
2022 08 14 11 50  60  4.2  5.5 99.00 99.00 99.00 999 1016.2 999.0  26.9 999.0 99.0 99.00 
2022 08 14 12 00  52  4.2  5.8 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 12 10  58  4.3  5.8 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 12 20  50  4.5  7.3 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 12 30  58  4.5  5.9 99.00 99.00 99.00 999 1016.4 999.0  26.9 999.0 99.0 99.00 
2022 08 14 12 40  57  4.6  5.8  0.75  7.69  4.38  88 1016.6 999.0  26.9 999.0 99.0 99.00 
2022 08 14 12 50  45  5.1  7.1 99.00 99.00 99.00 999 1016.6 999.0  26.9 999.0 99.0 99.00 
2022 08 14 13 00  58  4.8  6.0 99.00 99.00 99.00 999 1016.4 999.0  26.9 999.0 99.0 99.00 
2022 08 14 13 10  65  5.1  6.2 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 13 20  68  5.3  7.1 99.00 99.00 99.00 999 1016.4 999.0  26.9 999.0 99.0 99.00 
2022 08 14 13 30  61  5.1  6.5 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 13 40  59  4.8  6.5  0.75  6.67  4.30  76 1016.5 999.0  26.9 999.0 99.0 99.00 
2022 08 14 13 50  63  4.7  6.5 99.00 99.00 99.00 999 1016.5 999.0  26.9 999.0 99.0 99.00 
2022 08 14 14 00  60  4.4  5.8 99.00 99.00 99.00 999 1016.5 999.0  26.9 999.0 99.0 99.00 
2022 08 14 14 10  66  4.2  5.5 99.00 99.00 99.00 999 1016.3 999.0  26.9 999.0 99.0 99.00 
2022 08 14 14 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00 
2022 08 14 14 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00 
2022 08 14 14 40  69  4.2  6.0 99.00 99.00 99.00 999 1016.4 999.0  27.0 999.0 99.0 99.00 
2022 08 14 14 50  72  4.3  5.6 99.00 99.00 99.00 999 1016.2 999.0  27.0 999.0 99.0 99.00 
2022 08 14 15 00  61  4.4  6.7 99.00 99.00 99.00 999 1016.3 999.0  27.0 999.0 99.0 99.00 
2022 08 14 15 10  60  4.7  6.5 99.00 99.00 99.00 999 1016.1 999.0  27.0 999.0 99.0 99.00 
2022 08 14 15 20  58  4.9  6.9 99.00 99.00 99.00 999 1015.9 999.0  27.0 999.0 99.0 99.00 
2022 08 14 15 30  63  5.1  6.5 99.00 99.00 99.00 999 1015.8 999.0  27.0 999.0 99.0 99.00 
2022 08 14 15 40  68  5.5  7.0  0.84  7.14  4.60  96 1015.7 999.0  27.0 999.0 99.0 99.00 
2022 08 14 15 50  68  5.4  6.8 99.00 99.00 99.00 999 1015.7 999.0  27.0 999.0 99.0 99.00 
2022 08 14 16 00  68  4.6  5.9 99.00 99.00 99.00 999 1015.9 999.0  27.0 999.0 99.0 99.00 
2022 08 14 16 10  66  4.7  5.9 99.00 99.00 99.00 999 1015.9 999.0  27.0 999.0 99.0 99.00 
2022 08 14 16 20  71  4.6  6.2 99.00 99.00 99.00 999 1015.9 999.0  27.0 999.0 99.0 99.00 
2022 08 14 16 30  50  5.4  6.8 99.00 99.00 99.00 999 1015.9 999.0  27.0 999.0 99.0 99.00 
2022 08 14 16 40  53  5.4  7.0  0.89  6.67  4.49  86 1016.0 999.0  27.0 999.0 99.0 99.00 
2022 08 14 16 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00 
2022 08 14 17 00  53  6.0  7.6 99.00 99.00 99.00 999 1016.1 999.0  27.0 999.0 99.0 99.00 
2022 08 14 17 10  39  5.9  7.7 99.00 99.00 99.00 999 1016.1 999.0  27.0 999.0 99.0 99.00 
2022 08 14 17 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00 
2022 08 14 17 30  45  5.5  7.2 99.00 99.00 99.00 999 1016.0 999.0  27.0 999.0 99.0 99.00 
2022 08 14 17 40  41  5.9  7.5  0.97  5.56  4.27  52 1016.0 999.0  27.0 999.0 99.0 99.00 
2022 08 14 17 50  47  5.8  7.9 99.00 99.00 99.00 999 1015.9 999.0  27.0 999.0 99.0 99.00 
2022 08 14 18 00  45  6.0  7.5 99.00 99.00 99.00 999 1015.9 999.0  27.0 999.0 99.0 99.00 
2022 08 14 18 10  44  5.7  7.3 99.00 99.00 99.00 999 1015.8 999.0  27.0 999.0 99.0 99.00 
2022 08 14 18 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00 
2022 08 14 18 30  45  6.2 10.1 99.00 99.00 99.00 999 1015.7 999.0  27.0 999.0 99.0 99.00 
2022 08 14 18 40  40  6.1  8.2  1.03  5.26  4.20  43 1015.5 999.0  27.0 999.0 99.0 99.00 
2022 08 14 18 50  46  6.3  8.3 99.00 99.00 99.00 999 1015.5 999.0  27.0 999.0 99.0 99.00 
2022 08 14 19 00  45  6.3  8.2 99.00 99.00 99.00 999 1015.4 999.0  27.0 999.0 99.0 99.00 
2022 08 14 19 10  47  6.2  7.9 99.00 99.00 99.00 999 1015.3 999.0  27.0 999.0 99.0 99.00 
2022 08 14 19 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00 
2022 08 14 19 30  41  6.0  8.2 99.00 99.00 99.00 999 1015.2 999.0  27.0 999.0 99.0 99.00 
2022 08 14 19 40  49  5.6  7.2  1.02  5.26  4.26  38 1015.1 999.0  27.0 999.0 99.0 99.00 
2022 08 14 19 50  40  6.0  7.5 99.00 99.00 99.00 999 1015.1 999.0  27.0 999.0 99.0 99.00 
2022 08 14 20 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00 
2022 08 14 20 10  39  5.9  7.6 99.00 99.00 99.00 999 1014.9 999.0  27.0 999.0 99.0 99.00 
2022 08 14 20 20  43  5.8  7.7 99.00 99.00 99.00 999 1014.9 999.0  27.0 999.0 99.0 99.00 
2022 08 14 20 30  38  5.9  7.5 99.00 99.00 99.00 999 1014.9 999.0  27.0 999.0 99.0 99.00 
2022 08 14 20 40  38  5.7  7.2 99.00 99.00 99.00 999 1014.9 999.0  27.0 999.0 99.0 99.00 
2022 08 14 20 50  38  5.4  6.8 99.00 99.00 99.00 999 1015.0 999.0  27.0 999.0 99.0 99.00 
