#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 12 19 15 20 316 10.7 14.4 99.00 99.00 99.00 999 1019.1   6.8  12.3   1.5 99.0 99.00 
2023 12 19 15 30 315 10.6 14.6 99.00 99.00 99.00 999 1019.0   6.8  12.3   1.4 99.0 99.00 
2023 12 19 15 40 316 11.0 14.6  3.48 12.90  7.52 112 1019.2   6.7  12.3   1.4 99.0 99.00 
2023 12 19 15 50 318 10.7 14.7 99.00 99.00 99.00 999 1019.3   6.7  12.3   1.4 99.0 99.00 
2023 12 19 16 00 323 10.8 14.1 99.00 99.00 99.00 999 1019.3   6.6  12.3   1.6 99.0 99.00 
2023 12 19 16 10 318 10.0 14.4  3.65 12.90  7.37 117 1019.3   6.7  12.3   1.8 99.0 99.00 
2023 12 19 16 20 323  9.7 13.2 99.00 99.00 99.00 999 1019.4   6.6  12.3   1.6 99.0 99.00 
2023 12 19 16 30 322  9.9 14.7 99.00 99.00 99.00 999 1019.3   6.5  12.3   1.7 99.0 99.00 
2023 12 19 16 40 321  9.5 13.6  3.70 12.12  7.62 123 1019.4   6.6  12.3   1.9 99.0 99.00 
2023 12 19 16 50 315  9.8 13.3 99.00 99.00 99.00 999 1019.4   6.6 999.0   1.9 99.0 99.00 
2023 12 19 17 00 324 10.3 14.2 99.00 99.00 99.00 999 1019.4   6.4  12.3   1.6 99.0 99.00 
2023 12 19 17 10 322 10.0 13.2  3.34 12.90  7.20 103 1019.3   6.5  12.3   1.6 99.0 99.00 
2023 12 19 17 20 320 10.2 14.6 99.00 99.00 99.00 999 1019.3   6.4  12.3   1.6 99.0 99.00 
2023 12 19 17 30 322 10.0 13.8 99.00 99.00 99.00 999 1019.3   6.5  12.3   2.0 99.0 99.00 
2023 12 19 17 40 322 10.1 14.7  3.40 12.12  7.31 117 1019.4   6.5  12.3   1.8 99.0 99.00 
2023 12 19 17 50 322 10.0 14.1 99.00 99.00 99.00 999 1019.4   6.5  12.3   1.7 99.0 99.00 
2023 12 19 18 00 318 10.0 14.5 99.00 99.00 99.00 999 1019.5   6.6  12.3   2.0 99.0 99.00 
2023 12 19 18 10 323 10.7 14.3  3.56 12.90  6.92 111 1019.5   6.5  12.3   1.5 99.0 99.00 
2023 12 19 18 20 325 10.8 15.0 99.00 99.00 99.00 999 1019.5   6.6  12.2   1.8 99.0 99.00 
2023 12 19 18 30 327 10.7 13.7 99.00 99.00 99.00 999 1019.6   6.6  12.2   1.3 99.0 99.00 
2023 12 19 18 40 330 10.2 14.3  3.48 12.12  7.11 110 1019.7   6.8 999.0   2.0 99.0 99.00 
2023 12 19 18 50 324 10.8 14.7 99.00 99.00 99.00 999 1019.8   6.8  12.2   1.8 99.0 99.00 
2023 12 19 19 00 334 10.8 14.1 99.00 99.00 99.00 999 1020.0   6.9  12.2   1.9 99.0 99.00 
2023 12 19 19 10 330 10.7 14.3  3.16 12.90  6.68 105 1020.2   6.9  12.2   1.7 99.0 99.00 
2023 12 19 19 20 327 10.1 13.9 99.00 99.00 99.00 999 1020.4   7.0  12.2   1.9 99.0 99.00 
2023 12 19 19 30 324 11.0 14.6 99.00 99.00 99.00 999 1020.5   6.9  12.2   1.5 99.0 99.00 
2023 12 19 19 40 326 11.2 14.1  3.43 12.12  6.93 116 1020.5   7.0  12.3   1.4 99.0 99.00 
2023 12 19 19 50 319 11.2 14.8 99.00 99.00 99.00 999 1020.7   6.9  12.2   1.1 99.0 99.00 
2023 12 19 20 00 320 11.2 14.3 99.00 99.00 99.00 999 1020.9   7.1  12.2   1.7 99.0 99.00 
2023 12 19 20 10 323 11.1 14.3  3.41 11.43  6.72 109 1021.0   7.2  12.2   1.5 99.0 99.00 
2023 12 19 20 20 321 11.0 14.6 99.00 99.00 99.00 999 1021.1   7.2  12.2   1.4 99.0 99.00 
2023 12 19 20 30 322 10.9 14.8 99.00 99.00 99.00 999 1021.3   7.3  12.2   1.6 99.0 99.00 
2023 12 19 20 40 322 10.9 13.9  3.26 12.12  6.65 111 1021.5   7.3  12.2   1.2 99.0 99.00 
2023 12 19 20 50 320 10.5 14.8 99.00 99.00 99.00 999 1021.7   7.4  12.2   1.3 99.0 99.00 
2023 12 19 21 00 324 11.1 15.4 99.00 99.00 99.00 999 1022.0   7.4  12.2   1.4 99.0 99.00 
2023 12 19 21 10 325 10.9 14.4  3.30 12.12  6.81 108 1022.1   7.3  12.2   1.2 99.0 99.00 
2023 12 19 21 20 318 11.0 14.9 99.00 99.00 99.00 999 1022.2   7.4  12.2   1.2 99.0 99.00 
2023 12 19 21 30 320 10.7 14.1 99.00 99.00 99.00 999 1022.5   7.4  12.2   1.4 99.0 99.00 
2023 12 19 21 40 319 10.9 14.1  3.29 12.12  6.59 122 1022.6   7.5  12.2   1.6 99.0 99.00 
2023 12 19 21 50 325 10.6 13.6 99.00 99.00 99.00 999 1022.7   7.4  12.2   1.4 99.0 99.00 
2023 12 19 22 00 323 10.7 14.2 99.00 99.00 99.00 999 1022.9   7.4  12.2   0.8 99.0 99.00 
2023 12 19 22 10 320 10.7 15.2  3.00  6.25  6.26 328 1023.0   7.4  12.2   1.2 99.0 99.00 
2023 12 19 22 20 322 11.3 14.5 99.00 99.00 99.00 999 1023.2   7.4  12.2   1.1 99.0 99.00 
2023 12 19 22 30 321 11.1 13.9 99.00 99.00 99.00 999 1023.5   7.4  12.2   1.2 99.0 99.00 
2023 12 19 22 40 321 10.6 14.6  3.24 11.43  6.61 121 1023.8   7.4  12.2   1.0 99.0 99.00 
2023 12 19 22 50 325 10.9 14.9 99.00 99.00 99.00 999 1024.0   7.4  12.2   0.9 99.0 99.00 
2023 12 19 23 00 329 10.9 14.8 99.00 99.00 99.00 999 1024.2   7.3  12.2   1.0 99.0 99.00 
2023 12 19 23 10 326 10.9 14.2  3.03 11.43  6.24 111 1024.4   7.4  12.2   1.1 99.0 99.00 
2023 12 19 23 20 328 10.6 14.6 99.00 99.00 99.00 999 1024.6   7.6  12.2   1.8 99.0 99.00 
2023 12 19 23 30 324 10.6 13.6 99.00 99.00 99.00 999 1024.9   7.5  12.2   1.5 99.0 99.00 
2023 12 19 23 40 325 10.9 13.8  2.90 12.90  6.35  96 1025.1   7.4  12.2   1.0 99.0 99.00 
2023 12 19 23 50 327 10.8 15.7 99.00 99.00 99.00 999 1025.3   7.3  12.2   1.0 99.0 99.00 
2023 12 20 00 00 324 10.7 14.3 99.00 99.00 99.00 999 1025.4   7.4  12.2   1.0 99.0 99.00 
2023 12 20 00 10 322 10.2 13.4  3.03  6.67  6.22 340 1025.6   7.3  12.2   0.9 99.0 99.00 
2023 12 20 00 20 323 10.5 14.1 99.00 99.00 99.00 999 1025.8   7.3  12.2   1.2 99.0 99.00 
2023 12 20 00 30 327 10.3 13.8 99.00 99.00 99.00 999 1026.0   7.2  12.2   1.0 99.0 99.00 
2023 12 20 00 40 323  9.8 13.3  2.99 12.12  6.76 113 1026.0   7.2  12.2   1.1 99.0 99.00 
2023 12 20 00 50 329  9.8 13.4 99.00 99.00 99.00 999 1026.1   7.2  12.2   1.4 99.0 99.00 
2023 12 20 01 00 328 10.2 13.5 99.00 99.00 99.00 999 1026.3   7.0  12.2   1.1 99.0 99.00 
2023 12 20 01 10 331  9.5 12.8  2.69 11.43  6.43 125 1026.4   7.1  12.2   1.5 99.0 99.00 
2023 12 20 01 20 328  9.8 13.3 99.00 99.00 99.00 999 1026.5   7.2  12.2   1.7 99.0 99.00 
2023 12 20 01 30 337  9.7 13.0 99.00 99.00 99.00 999 1026.5   7.2  12.2   1.6 99.0 99.00 
2023 12 20 01 40 338  9.2 12.0  2.72 12.12  6.51  94 1026.7   7.2  12.2   1.7 99.0 99.00 
2023 12 20 01 50 336  9.5 13.0 99.00 99.00 99.00 999 1026.8   7.0  12.2   1.2 99.0 99.00 
2023 12 20 02 00 344  9.1 12.9 99.00 99.00 99.00 999 1026.8   7.0  12.2   1.0 99.0 99.00 
2023 12 20 02 10 348  9.1 12.1  2.70 11.43  6.30 111 1026.9   7.1  12.2   1.3 99.0 99.00 
2023 12 20 02 20 343  9.0 12.7 99.00 99.00 99.00 999 1027.0   7.1  12.2   1.5 99.0 99.00 
2023 12 20 02 30 339  9.3 13.0 99.00 99.00 99.00 999 1027.0   7.0  12.2   1.4 99.0 99.00 
2023 12 20 02 40 343  9.1 12.9  2.58 12.12  6.27  99 1027.0   7.1  12.2   1.3 99.0 99.00 
2023 12 20 02 50 346  9.1 12.6 99.00 99.00 99.00 999 1027.2   7.0  12.1   0.9 99.0 99.00 
2023 12 20 03 00 344  9.5 13.2 99.00 99.00 99.00 999 1027.3   7.0  12.1   1.4 99.0 99.00 
2023 12 20 03 10 343  9.7 12.3  2.61 12.12  6.37  94 1027.5   7.0  12.1   1.4 99.0 99.00 
2023 12 20 03 20 348  9.2 11.2 99.00 99.00 99.00 999 1027.5   6.9  12.2   1.1 99.0 99.00 
2023 12 20 03 30 341  9.2 12.1 99.00 99.00 99.00 999 1027.5   6.9  12.1   1.2 99.0 99.00 
2023 12 20 03 40 342  8.9 11.2  2.38 11.43  6.36  94 1027.5   6.8  12.2   1.0 99.0 99.00 
2023 12 20 03 50 344  8.9 12.7 99.00 99.00 99.00 999 1027.5   6.7  12.1   0.8 99.0 99.00 
2023 12 20 04 00 342  8.6 13.1 99.00 99.00 99.00 999 1027.4   6.6  12.1   0.6 99.0 99.00 
2023 12 20 04 10 342  8.0 11.2  2.45 12.12  6.36 101 1027.4   6.5  12.1   0.5 99.0 99.00 
2023 12 20 04 20 347  8.0 10.8 99.00 99.00 99.00 999 1027.6   6.5  12.1   0.7 99.0 99.00 
2023 12 20 04 30 335  8.0 11.0 99.00 99.00 99.00 999 1027.6   6.4  12.1   0.4 99.0 99.00 
2023 12 20 04 40 334  7.4 10.6  2.36 12.12  6.48 103 1027.7   6.5  12.1   0.8 99.0 99.00 
2023 12 20 04 50 335  8.3 11.2 99.00 99.00 99.00 999 1027.6   6.4  12.2   0.8 99.0 99.00 
2023 12 20 05 00 332  7.8 10.4 99.00 99.00 99.00 999 1027.5   6.3  12.2   0.6 99.0 99.00 
2023 12 20 05 10 333  9.1 12.0  2.49 11.43  6.58 118 1027.5   6.4  12.2   1.0 99.0 99.00 
2023 12 20 05 20 331  8.8 12.0 99.00 99.00 99.00 999 1027.7   6.3  12.2   0.6 99.0 99.00 
2023 12 20 05 30 341  9.0 12.0 99.00 99.00 99.00 999 1027.7   6.2  12.2   0.4 99.0 99.00 
2023 12 20 05 40 342  8.9 12.3  2.54 11.43  6.85 113 1027.7   6.1  12.1   0.5 99.0 99.00 
2023 12 20 05 50 339  8.9 12.9 99.00 99.00 99.00 999 1027.6   6.2  12.2   1.0 99.0 99.00 
2023 12 20 06 00 344  9.2 11.9 99.00 99.00 99.00 999 1027.7   6.2  12.2   1.1 99.0 99.00 
2023 12 20 06 10 331  8.9 12.0  2.28 12.12  6.13  98 1027.7   6.0  12.2   0.7 99.0 99.00 
2023 12 20 06 20 337  9.5 12.8 99.00 99.00 99.00 999 1027.7   6.0  12.2   0.8 99.0 99.00 
2023 12 20 06 30 334  9.4 13.3 99.00 99.00 99.00 999 1027.7   6.0  12.2   0.9 99.0 99.00 
2023 12 20 06 40 339  9.4 13.2  2.53 12.12  6.41 103 1027.7   6.0  12.2   1.0 99.0 99.00 
2023 12 20 06 50 341  9.2 12.7 99.00 99.00 99.00 999 1027.8   6.0  12.2   1.1 99.0 99.00 
2023 12 20 07 00 340  9.3 11.6 99.00 99.00 99.00 999 1027.6   6.0  12.1   1.4 99.0 99.00 
2023 12 20 07 10 347  8.8 11.1  2.54 12.12  6.58  98 1027.6   5.9  12.2   1.2 99.0 99.00 
2023 12 20 07 20 347  8.6 11.6 99.00 99.00 99.00 999 1027.7   5.7  12.1   0.8 99.0 99.00 
2023 12 20 07 30 339  9.0 11.6 99.00 99.00 99.00 999 1027.6   5.8  12.1   1.3 99.0 99.00 
2023 12 20 07 40 339  8.8 11.8  2.37 12.90  6.52  70 1027.8   5.7  12.1   1.1 99.0 99.00 
2023 12 20 07 50 338  9.1 12.0 99.00 99.00 99.00 999 1028.0   5.7  12.1   1.2 99.0 99.00 
2023 12 20 08 00 340  9.5 12.3 99.00 99.00 99.00 999 1028.0   5.6  12.1   1.0 99.0 99.00 
2023 12 20 08 10 341  9.3 11.8  2.59 11.43  6.83  94 1028.0   5.6  12.1   1.1 99.0 99.00 
2023 12 20 08 20 339  9.0 12.7 99.00 99.00 99.00 999 1028.0   5.6  12.1   1.2 99.0 99.00 
2023 12 20 08 30 344  9.1 12.0 99.00 99.00 99.00 999 1028.0   5.6  12.1   1.4 99.0 99.00 
2023 12 20 08 40 340  8.9 12.5  2.49 11.43  6.47  98 1028.0   5.5  12.1   1.3 99.0 99.00 
2023 12 20 08 50 341  9.0 11.6 99.00 99.00 99.00 999 1028.0   5.4  12.1   1.4 99.0 99.00 
2023 12 20 09 00 341  9.2 12.3 99.00 99.00 99.00 999 1028.0   5.4  12.1   1.5 99.0 99.00 
2023 12 20 09 10 337  8.8 11.7  2.21 10.81  6.09 100 1028.0   5.3  12.1   1.4 99.0 99.00 
2023 12 20 09 20 344  9.1 11.8 99.00 99.00 99.00 999 1028.1   5.4  12.1   1.6 99.0 99.00 
2023 12 20 09 30 339  9.3 12.2 99.00 99.00 99.00 999 1028.2   5.3  12.1   1.4 99.0 99.00 
2023 12 20 09 40 338  8.9 12.0  2.37 11.43  6.21  95 1028.3   5.4  12.1   1.6 99.0 99.00 
2023 12 20 09 50 338  9.0 12.2 99.00 99.00 99.00 999 1028.2   5.3  12.1   1.4 99.0 99.00 
2023 12 20 10 00 339  9.4 11.5 99.00 99.00 99.00 999 1028.3   5.3  12.1   1.3 99.0 99.00 
2023 12 20 10 10 340  9.5 12.4  2.23 12.12  5.96  66 1028.4   5.2  12.1   1.0 99.0 99.00 
2023 12 20 10 20 337  9.5 11.8 99.00 99.00 99.00 999 1028.5   5.3  12.1   1.2 99.0 99.00 
2023 12 20 10 30 338  9.5 12.5 99.00 99.00 99.00 999 1028.4   5.3  12.1   1.3 99.0 99.00 
2023 12 20 10 40 341  9.2 12.2 99.00 99.00 99.00 999 1028.5   5.4  12.1   1.5 99.0 99.00 
2023 12 20 10 50 342  9.2 11.6 99.00 99.00 99.00 999 1028.6   5.5  12.1   1.8 99.0 99.00 
2023 12 20 11 00 345  9.3 12.0 99.00 99.00 99.00 999 1028.7   5.4  12.1   1.6 99.0 99.00 
2023 12 20 11 10 340  8.8 12.3  2.25 11.43  6.00  92 1028.8   5.3  12.1   1.4 99.0 99.00 
2023 12 20 11 20 350  8.8 11.1 99.00 99.00 99.00 999 1029.0   5.3  12.1   1.4 99.0 99.00 
2023 12 20 11 30 350  9.1 11.8 99.00 99.00 99.00 999 1029.0   5.4  12.1   1.8 99.0 99.00 
2023 12 20 11 40 349  8.8 11.2  2.49 11.43  6.38  98 1029.3   5.5  12.1   2.0 99.0 99.00 
2023 12 20 11 50 350  9.6 11.7 99.00 99.00 99.00 999 1029.1   5.3  12.1   1.7 99.0 99.00 
2023 12 20 12 00 346  9.1 11.7 99.00 99.00 99.00 999 1029.4   5.2  12.1   1.6 99.0 99.00 
2023 12 20 12 10 349  9.1 11.9  2.35 11.43  5.95  87 1029.3   5.3  12.1   1.6 99.0 99.00 
2023 12 20 12 20 347  9.3 11.5 99.00 99.00 99.00 999 1029.4   5.3  12.1   1.8 99.0 99.00 
2023 12 20 12 30 349  9.5 12.2 99.00 99.00 99.00 999 1029.5   5.2  12.1   1.6 99.0 99.00 
2023 12 20 12 40 349  9.5 12.1  2.25 12.12  5.68  68 1029.5   5.4  12.1   2.0 99.0 99.00 
2023 12 20 12 50 347  9.3 12.5 99.00 99.00 99.00 999 1029.6   5.3  12.1   1.7 99.0 99.00 
2023 12 20 13 00 347  9.6 13.7 99.00 99.00 99.00 999 1029.5   5.3  12.1   1.8 99.0 99.00 
2023 12 20 13 10 354  9.7 12.3  2.33 12.12  6.01  85 1029.4   5.3  12.1   1.6 99.0 99.00 
2023 12 20 13 20 356  9.8 13.0 99.00 99.00 99.00 999 1029.4   5.2  12.1   1.7 99.0 99.00 
2023 12 20 13 30 351  9.7 12.1 99.00 99.00 99.00 999 1029.5   5.2  12.1   1.6 99.0 99.00 
2023 12 20 13 40 353  9.4 12.2  2.48 11.43  6.16  97 1029.6   5.3  12.1   1.7 99.0 99.00 
2023 12 20 13 50 354  9.5 12.0 99.00 99.00 99.00 999 1029.7   5.3  12.1   1.9 99.0 99.00 
2023 12 20 14 00 352  9.4 12.0 99.00 99.00 99.00 999 1029.9   5.4  12.1   1.9 99.0 99.00 
2023 12 20 14 10 348  9.5 14.1  2.50 11.43  6.01  86 1030.0   5.4  12.1   2.0 99.0 99.00 
2023 12 20 14 20 354  9.7 12.2 99.00 99.00 99.00 999 1030.1   5.1  12.1   1.4 99.0 99.00 
2023 12 20 14 30 351  9.2 11.3 99.00 99.00 99.00 999 1030.0   5.3  12.1   1.8 99.0 99.00 
2023 12 20 14 40 347  9.2 12.2  2.57 10.81  6.13  93 1030.0   5.2  12.1   1.4 99.0 99.00 
2023 12 20 14 50 351  9.5 12.0 99.00 99.00 99.00 999 1030.2   5.3  12.1   1.5 99.0 99.00 
2023 12 20 15 00 352  9.1 11.6 99.00 99.00 99.00 999 1030.2   5.2  12.1   1.7 99.0 99.00 
2023 12 20 15 10 350  9.0 13.1  2.43 11.43  5.91  85 1030.1   5.3  12.1   1.7 99.0 99.00 
2023 12 20 15 20 348  9.1 11.8 99.00 99.00 99.00 999 1030.1   5.3  12.1   1.7 99.0 99.00 
2023 12 20 15 30 351  8.7 11.1 99.00 99.00 99.00 999 1030.0   5.3  12.1   1.4 99.0 99.00 
2023 12 20 15 40 350  8.6 11.5  2.44 12.12  6.12  93 1029.9   5.3  12.1   1.8 99.0 99.00 
2023 12 20 15 50 350  8.7 11.2 99.00 99.00 99.00 999 1029.8   5.3  12.1   1.7 99.0 99.00 
2023 12 20 16 00 344  8.6 11.4 99.00 99.00 99.00 999 1029.7   5.3  12.1   1.5 99.0 99.00 
2023 12 20 16 10 342  9.3 12.3  2.31 11.43  6.02  95 1029.6   5.3  12.1   1.7 99.0 99.00 
2023 12 20 16 20 339  8.9 11.6 99.00 99.00 99.00 999 1029.6   5.5  12.1   2.3 99.0 99.00 
2023 12 20 16 30 346  9.0 11.6 99.00 99.00 99.00 999 1029.4   5.4  12.1   2.2 99.0 99.00 
2023 12 20 16 40 338  8.7 11.9  2.35 11.43  5.88  91 1029.3   5.4  12.1   2.2 99.0 99.00 
2023 12 20 16 50 339  8.3 10.8 99.00 99.00 99.00 999 1029.2   5.6  12.1   2.5 99.0 99.00 
2023 12 20 17 00 336  8.5 10.6 99.00 99.00 99.00 999 1029.2   5.5  12.1   2.4 99.0 99.00 
2023 12 20 17 10 338  8.6 11.2  2.18 12.90  5.87  82 1029.0   5.5  12.1   2.3 99.0 99.00 
2023 12 20 17 20 336  8.5 10.6 99.00 99.00 99.00 999 1028.9   5.5  12.1   2.2 99.0 99.00 
2023 12 20 17 30 336  8.3 10.1 99.00 99.00 99.00 999 1028.8   5.5  12.1   2.2 99.0 99.00 
2023 12 20 17 40 333  8.7 11.2  2.22 11.43  5.81  95 1028.8   5.6  12.1   2.4 99.0 99.00 
2023 12 20 17 50 335  9.0 11.5 99.00 99.00 99.00 999 1028.9   5.5  12.1   2.1 99.0 99.00 
2023 12 20 18 00 332  8.6 10.6 99.00 99.00 99.00 999 1028.8   5.7  12.1   2.7 99.0 99.00 
2023 12 20 18 10 334  8.4 11.7  2.12 12.12  5.60  65 1028.8   5.7  12.1   2.5 99.0 99.00 
2023 12 20 18 20 335  8.9 11.5 99.00 99.00 99.00 999 1028.9   5.6  12.1   2.2 99.0 99.00 
2023 12 20 18 30 335  8.5 12.0 99.00 99.00 99.00 999 1028.7   5.7  12.1   2.3 99.0 99.00 
2023 12 20 18 40 332  8.1 10.3  2.24 12.90  5.99  70 1028.7   5.7  12.1   2.4 99.0 99.00 
2023 12 20 18 50 334  8.5 11.1 99.00 99.00 99.00 999 1028.6   5.6  12.1   2.0 99.0 99.00 
2023 12 20 19 00 330  8.5 10.8 99.00 99.00 99.00 999 1028.5   5.8  12.1   2.0 99.0 99.00 
2023 12 20 19 10 333  8.2 10.4  2.01 11.43  5.55 106 1028.4   5.9  12.1   2.2 99.0 99.00 
2023 12 20 19 20 333  8.2 10.8 99.00 99.00 99.00 999 1028.5   6.0  12.1   2.2 99.0 99.00 
2023 12 20 19 30 331  7.9 10.3 99.00 99.00 99.00 999 1028.6   6.1  12.1   2.1 99.0 99.00 
2023 12 20 19 40 332  7.7  9.7  2.26 11.43  5.90  95 1028.5   6.3  12.1   2.2 99.0 99.00 
2023 12 20 19 50 331  7.8 10.1 99.00 99.00 99.00 999 1028.6   6.3  12.1   1.6 99.0 99.00 
2023 12 20 20 00 337  7.8 10.0 99.00 99.00 99.00 999 1028.7   6.4  12.1   1.4 99.0 99.00 
2023 12 20 20 10 336  7.6  9.8  2.00 12.12  5.83  84 1028.7   6.6  12.1   1.7 99.0 99.00 
2023 12 20 20 20 341  7.7 10.2 99.00 99.00 99.00 999 1028.8   6.6  12.1   1.4 99.0 99.00 
2023 12 20 20 30 343  7.9 10.2 99.00 99.00 99.00 999 1028.9   6.7  12.1   1.7 99.0 99.00 
2023 12 20 20 40 337  7.6 10.0  1.90 12.90  5.92  65 1029.0   6.8  12.1   1.8 99.0 99.00 
2023 12 20 20 50 339  7.6  9.6 99.00 99.00 99.00 999 1029.1   6.8  12.1   1.4 99.0 99.00 
2023 12 20 21 00 340  7.5 10.1 99.00 99.00 99.00 999 1029.1   7.1  12.1   2.2 99.0 99.00 
2023 12 20 21 10 340  7.9 10.1  1.87 10.81  5.70 107 1029.0   6.9  12.1   2.0 99.0 99.00 
2023 12 20 21 20 333  7.7  9.8 99.00 99.00 99.00 999 1029.0   7.0  12.1   2.2 99.0 99.00 
2023 12 20 21 30 334  8.1 10.0 99.00 99.00 99.00 999 1029.1   7.1  12.1   2.0 99.0 99.00 
2023 12 20 21 40 329  8.4 10.4  1.94 11.43  5.93  88 1029.1   7.1  12.1   2.2 99.0 99.00 
2023 12 20 21 50 333  8.0 10.3 99.00 99.00 99.00 999 1029.2   7.3  12.1   2.6 99.0 99.00 
2023 12 20 22 00 336  8.3 10.2 99.00 99.00 99.00 999 1029.2   7.3  12.1   2.5 99.0 99.00 
2023 12 20 22 10 332  8.2 10.3  1.87 12.90  5.57  70 1029.2   7.4  12.1   2.5 99.0 99.00 
2023 12 20 22 20 333  8.3 10.7 99.00 99.00 99.00 999 1029.3   7.5  12.1   2.5 99.0 99.00 
2023 12 20 22 30 330  8.3 10.1 99.00 99.00 99.00 999 1029.4   7.6  12.0   2.4 99.0 99.00 
2023 12 20 22 40 333  8.1 10.3  1.85 11.43  5.58  87 1029.4   7.6  12.1   2.6 99.0 99.00 
2023 12 20 22 50 333  8.2 10.3 99.00 99.00 99.00 999 1029.5   7.6  12.1   3.0 99.0 99.00 
2023 12 20 23 00 339  8.1 10.3 99.00 99.00 99.00 999 1029.7   7.7  12.1   3.3 99.0 99.00 
2023 12 20 23 10 334  7.8 10.1  1.89 12.12  5.69  68 1029.8   7.7  12.1   3.5 99.0 99.00 
2023 12 20 23 20 334  8.2 10.6 99.00 99.00 99.00 999 1029.9   7.7  12.0   3.2 99.0 99.00 
2023 12 20 23 30 335  8.4 11.2 99.00 99.00 99.00 999 1029.9   7.7  12.0   3.4 99.0 99.00 
2023 12 20 23 40 336  8.3 10.3  1.82 11.43  5.73  90 1029.9   7.7  12.1   3.4 99.0 99.00 
2023 12 20 23 50 338  8.3 10.5 99.00 99.00 99.00 999 1029.8   7.7 999.0   3.0 99.0 99.00 
2023 12 21 00 00 334  7.9  9.7 99.00 99.00 99.00 999 1029.7   7.8  12.0   3.5 99.0 99.00 
2023 12 21 00 10 334  7.9 10.2  1.87 12.12  5.88  81 1029.8   7.8  12.0   3.2 99.0 99.00 
2023 12 21 00 20 338  7.7  9.1 99.00 99.00 99.00 999 1029.7   7.8  12.0   2.9 99.0 99.00 
2023 12 21 00 30 334  7.9  9.9 99.00 99.00 99.00 999 1029.6   7.8  12.0   2.7 99.0 99.00 
2023 12 21 00 40 334  7.4  9.4  1.84 11.43  5.89  85 1029.5   8.0  12.0   2.8 99.0 99.00 
2023 12 21 00 50 335  7.6  9.6 99.00 99.00 99.00 999 1029.5   8.0  12.0   2.8 99.0 99.00 
2023 12 21 01 00 339  7.6  9.8 99.00 99.00 99.00 999 1029.5   8.1  12.0   2.8 99.0 99.00 
2023 12 21 01 10 336  7.9  9.5  1.84 11.43  5.87  80 1029.5   8.2  12.0   3.0 99.0 99.00 
2023 12 21 01 20 335  7.8 10.1 99.00 99.00 99.00 999 1029.4   8.2  12.0   3.1 99.0 99.00 
2023 12 21 01 30 336  7.9  9.9 99.00 99.00 99.00 999 1029.4   8.2  12.0   3.1 99.0 99.00 
2023 12 21 01 40 336  8.1  9.7  1.67 11.43  5.65  87 1029.4   8.3  12.0   3.1 99.0 99.00 
2023 12 21 01 50 333  8.2 10.4 99.00 99.00 99.00 999 1029.3   8.2  11.9   3.5 99.0 99.00 
2023 12 21 02 00 336  8.4 10.2 99.00 99.00 99.00 999 1029.3   8.3  11.9   3.5 99.0 99.00 
2023 12 21 02 10 333  8.5 10.6 99.00 99.00 99.00 999 1029.3   8.4  11.9   3.9 99.0 99.00 
2023 12 21 02 20 336  8.4 10.4 99.00 99.00 99.00 999 1029.3   8.4  11.9   3.6 99.0 99.00 
2023 12 21 02 30 333  8.8 11.2 99.00 99.00 99.00 999 1029.4   8.4  11.8   3.7 99.0 99.00 
2023 12 21 02 40 331  8.7 11.1  1.63 11.43  5.11  89 1029.4   8.3  11.8   3.2 99.0 99.00 
2023 12 21 02 50 332  8.6 10.6 99.00 99.00 99.00 999 1029.4   8.4  11.8   3.3 99.0 99.00 
2023 12 21 03 00 332  9.0 12.1 99.00 99.00 99.00 999 1029.5   8.5  11.8   3.2 99.0 99.00 
2023 12 21 03 10 337  9.3 11.1  1.94 11.43  5.78  90 1029.4   8.5  11.8   3.0 99.0 99.00 
2023 12 21 03 20 337  9.2 11.3 99.00 99.00 99.00 999 1029.2   8.5  11.8   2.7 99.0 99.00 
2023 12 21 03 30 337  8.6 10.4 99.00 99.00 99.00 999 1029.3   8.6  11.8   3.0 99.0 99.00 
2023 12 21 03 40 344  8.9 11.3  1.91 11.43  5.46 103 1029.3   8.7  11.8   3.0 99.0 99.00 
2023 12 21 03 50 340  8.9 10.9 99.00 99.00 99.00 999 1029.2   8.8  11.7   2.9 99.0 99.00 
2023 12 21 04 00 341  9.1 11.0 99.00 99.00 99.00 999 1029.1   8.9  11.7   2.8 99.0 99.00 
2023 12 21 04 10 343  8.8 11.0  1.88 11.43  5.52  95 1029.1   9.0  11.7   2.9 99.0 99.00 
2023 12 21 04 20 345  9.1 10.8 99.00 99.00 99.00 999 1029.0   8.9  11.7   2.7 99.0 99.00 
2023 12 21 04 30 342  8.5 10.6 99.00 99.00 99.00 999 1029.0   9.1  11.7   3.2 99.0 99.00 
2023 12 21 04 40 338  8.8 11.0  1.88 11.43  5.40  95 1029.0   9.0  11.7   4.0 99.0 99.00 
2023 12 21 04 50 340  8.9 11.2 99.00 99.00 99.00 999 1028.9   8.9  11.7   3.9 99.0 99.00 
2023 12 21 05 00 341  9.0 11.1 99.00 99.00 99.00 999 1028.7   8.9  11.7   3.7 99.0 99.00 
